TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BANDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
30.00,10,1110272,202306,Jun,Tue,Evening,Med,Tea,Brewed herbal tea,Peppermint Lg,Astoria
6.40,8,834213,202306,Jun,Tue,Evening,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
14.00,4,542083,202306,Jun,Tue,Evening,low,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
12.50,5,275163,202306,Jun,Tue,Evening,low,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
29.50,2,258124,202306,Jun,Tue,Evening,Med,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
20.00,10,825996,202306,Jun,Tue,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
7.00,2,258210,202306,Jun,Tue,Evening,low,Bakery,Pastry,Croissant,Hell's Kitchen
7.50,2,258134,202306,Jun,Tue,Evening,low,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
14.00,1,129065,202306,Jun,Tue,Evening,low,Branded,Housewares,I Need My Bean! Latte cup,Lower Manhattan
52.50,14,1075560,202306,Jun,Tue,Evening,High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
20.45,1,129068,202306,Jun,Tue,Evening,Very High,Coffee beans,Espresso Beans,Primo Espresso Roast,Hell's Kitchen
8.95,1,129075,202306,Jun,Tue,Evening,low,Loose Tea,Chai tea,Traditional Blend Chai,Lower Manhattan
12.00,4,542327,202306,Jun,Tue,Evening,low,Tea,Brewed Black tea,English Breakfast Lg,Astoria
2.40,3,387464,202306,Jun,Tue,Evening,low,Flavours,Regular syrup,Carmel syrup,Astoria
7.50,3,258251,202306,Jun,Tue,Evening,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
0.80,1,129106,202306,Jun,Tue,Evening,low,Flavours,Regular syrup,Hazelnut syrup,Lower Manhattan
10.00,4,413004,202306,Jun,Tue,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
3.20,4,266907,202306,Jun,Tue,Evening,low,Flavours,Regular syrup,Hazelnut syrup,Astoria
12.00,4,258282,202306,Jun,Tue,Evening,low,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
8.95,1,129133,202306,Jun,Tue,Evening,low,Loose Tea,Black tea,Earl Grey,Lower Manhattan
8.95,1,129145,202306,Jun,Tue,Evening,low,Loose Tea,Black tea,Earl Grey,Hell's Kitchen
10.00,4,266923,202306,Jun,Tue,Evening,low,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
7.00,2,266933,202306,Jun,Tue,Evening,low,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
12.25,5,413100,202306,Jun,Tue,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
8.50,2,275260,202306,Jun,Tue,Evening,low,Coffee,Barista Espresso,Latte Rg,Astoria
2.40,3,267046,202306,Jun,Tue,Evening,low,Flavours,Regular syrup,Chocolate syrup,Astoria
8.95,1,129179,202306,Jun,Tue,Evening,low,Loose Tea,Chai tea,Traditional Blend Chai,Hell's Kitchen
22.50,1,129189,202306,Jun,Tue,Evening,Med,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
3.20,4,413276,202306,Jun,Tue,Evening,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
8.00,10,834631,202306,Jun,Tue,Evening,low,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
4.00,2,267173,202306,Jun,Tue,,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
7.50,3,258475,202306,Jun,Tue,,low,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
8.00,2,129233,202306,Jun,Tue,,low,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
6.00,2,129234,202306,Jun,Tue,,low,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
6.00,2,129235,202306,Jun,Tue,,low,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
6.00,2,129237,202306,Jun,Tue,,low,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
10.00,4,275498,202306,Jun,Tue,,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
3.75,1,129239,202306,Jun,Tue,,low,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
14.10,5,413446,202306,Jun,Tue,,low,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
5.00,2,129241,202306,Jun,Tue,,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
6.50,2,275516,202306,Jun,Tue,,low,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
12.00,4,405137,202306,Jun,Tue,,low,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
5.00,2,129245,202306,Jun,Tue,,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
6.00,2,267179,202306,Jun,Tue,,low,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
9.00,2,129247,202306,Jun,Tue,,low,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
8.50,2,129248,202306,Jun,Tue,,low,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
1.60,2,129249,202306,Jun,Tue,,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
12.00,4,267181,202306,Jun,Tue,,low,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
3.20,4,275529,202306,Jun,Tue,,low,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
4.40,2,129252,202306,Jun,Tue,,low,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
15.00,4,267190,202306,Jun,Tue,,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
4.50,1,129254,202306,Jun,Tue,,low,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
14.00,4,421793,202306,Jun,Tue,,low,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
26.66,2,259271,202306,Jun,Wed,Morning,Med,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Lower Manhattan
36.00,3,388780,202306,Jun,Wed,Morning,Med,Branded,Housewares,I Need My Bean! Diner mug,Lower Manhattan
60.00,23,1691497,202306,Jun,Wed,Morning,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
33.00,11,1477441,202306,Jun,Wed,Morning,Med,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
48.00,16,1339029,202306,Jun,Wed,Morning,High,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
17.90,2,267991,202306,Jun,Wed,Morning,low,Loose Tea,Herbal tea,Lemon Grass,Hell's Kitchen
14.75,1,129361,202306,Jun,Wed,Morning,low,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
21.00,6,819505,202306,Jun,Wed,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Astoria
242.00,9,1201946,202306,Jun,Wed,Morning,Very High,Branded,Clothing,I Need My Bean! T-shirt,Astoria
8.80,11,1071824,202306,Jun,Wed,Morning,low,Flavours,Regular syrup,Chocolate syrup,Astoria
22.50,1,129419,202306,Jun,Wed,Morning,Med,Coffee beans,Organic Beans,Organic Decaf Blend,Astoria
18.00,1,129433,202306,Jun,Wed,Morning,low,Coffee beans,House blend Beans,Our Old Time Diner Blend,Astoria
45.00,2,258921,202306,Jun,Wed,Morning,High,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
21.00,1,129463,202306,Jun,Wed,Morning,Med,Coffee beans,Gourmet Beans,Ethiopia,Astoria
29.50,2,267907,202306,Jun,Wed,Morning,Med,Coffee beans,Espresso Beans,Espresso Roast,Lower Manhattan
12.80,16,1203045,202306,Jun,Wed,Morning,low,Flavours,Regular syrup,Carmel syrup,Astoria
7.20,9,811937,202306,Jun,Wed,Morning,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
42.00,3,389119,202306,Jun,Wed,Morning,High,Branded,Housewares,I Need My Bean! Latte cup,Lower Manhattan
15.00,1,129574,202306,Jun,Wed,Morning,low,Coffee beans,Gourmet Beans,Columbian Medium Roast,Hell's Kitchen
26.85,3,397862,202306,Jun,Wed,Morning,Med,Loose Tea,Black tea,English Breakfast,Astoria
7.60,1,129593,202306,Jun,Wed,Morning,low,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Hell's Kitchen
36.00,12,1121790,202306,Jun,Wed,Morning,Med,Coffee,Barista Espresso,Espresso shot,Astoria
10.00,1,129600,202306,Jun,Wed,Morning,low,Coffee beans,Green beans,Guatemalan Sustainably Grown,Astoria
17.90,2,259403,202306,Jun,Wed,Morning,low,Loose Tea,Chai tea,Traditional Blend Chai,Hell's Kitchen
57.30,20,2075370,202306,Jun,Wed,Morning,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
30.00,2,267718,202306,Jun,Wed,Morning,Med,Coffee beans,Gourmet Beans,Columbian Medium Roast,Astoria
19.00,2,268213,202306,Jun,Wed,Morning,low,Loose Tea,Chai tea,Morning Sunrise Chai,Lower Manhattan
225.00,5,666125,202306,Jun,Wed,Morning,Very High,Coffee beans,Premium Beans,Civet Cat,Hell's Kitchen
45.00,15,1487794,202306,Jun,Wed,Morning,High,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
9.60,12,942907,202306,Jun,Wed,Morning,low,Flavours,Regular syrup,Hazelnut syrup,Astoria
39.50,2,268016,202306,Jun,Wed,Morning,Med,Coffee beans,Premium Beans,Jamacian Coffee River,Astoria
26.85,3,389238,202306,Jun,Wed,Morning,Med,Loose Tea,Herbal tea,Peppermint,Hell's Kitchen
8.95,1,129736,202306,Jun,Wed,Morning,low,Loose Tea,Herbal tea,Lemon Grass,Lower Manhattan
20.00,2,268222,202306,Jun,Wed,Morning,low,Coffee beans,Green beans,Guatemalan Sustainably Grown,Hell's Kitchen
56.00,2,267848,202306,Jun,Wed,Morning,High,Branded,Clothing,I Need My Bean! T-shirt,Lower Manhattan
10.95,1,129921,202306,Jun,Wed,Morning,low,Loose Tea,Chai tea,Spicy Eye Opener Chai,Hell's Kitchen
14.00,4,546621,202306,Jun,Wed,Afternoon,low,Bakery,Pastry,Croissant,Hell's Kitchen
37.50,10,969856,202306,Jun,Wed,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Lower Manhattan
3.20,4,407802,202306,Jun,Wed,Afternoon,low,Flavours,Regular syrup,Hazelnut syrup,Astoria
8.95,1,130091,202306,Jun,Wed,Afternoon,low,Loose Tea,Black tea,English Breakfast,Hell's Kitchen
36.00,12,987061,202306,Jun,Wed,Afternoon,Med,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
17.50,7,570907,202306,Jun,Wed,Afternoon,low,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
41.25,11,823254,202306,Jun,Wed,Afternoon,High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
45.00,2,268911,202306,Jun,Wed,Afternoon,High,Coffee beans,Organic Beans,Organic Decaf Blend,Lower Manhattan
15.00,5,415786,202306,Jun,Wed,Afternoon,low,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
27.90,9,848300,202306,Jun,Wed,Afternoon,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
33.00,11,839648,202306,Jun,Wed,Afternoon,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
51.90,20,2121168,202306,Jun,Wed,Afternoon,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
20.00,8,840495,202306,Jun,Wed,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
24.00,8,709376,202306,Jun,Wed,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
30.00,10,831660,202306,Jun,Wed,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
24.00,2,268898,202306,Jun,Wed,Afternoon,Med,Branded,Housewares,I Need My Bean! Diner mug,Lower Manhattan
21.00,6,676114,202306,Jun,Wed,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
84.00,3,399030,202306,Jun,Wed,Afternoon,Very High,Branded,Clothing,I Need My Bean! T-shirt,Lower Manhattan
12.50,5,415717,202306,Jun,Wed,Afternoon,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
29.25,9,1238978,202306,Jun,Wed,Afternoon,Med,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
26.25,7,979002,202306,Jun,Wed,Afternoon,Med,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
15.40,7,553965,202306,Jun,Wed,Afternoon,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
10.95,1,130138,202306,Jun,Wed,Afternoon,low,Loose Tea,Chai tea,Spicy Eye Opener Chai,Astoria
28.00,8,978982,202306,Jun,Wed,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
2.40,3,269043,202306,Jun,Wed,Afternoon,low,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
17.85,7,571095,202306,Jun,Wed,Afternoon,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
18.00,4,545870,202306,Jun,Wed,Afternoon,low,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
45.00,2,268935,202306,Jun,Wed,Afternoon,High,Coffee beans,Organic Beans,Organic Decaf Blend,Astoria
20.00,8,823691,202306,Jun,Wed,Afternoon,low,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
19.80,9,692857,202306,Jun,Wed,Afternoon,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
6.00,2,276982,202306,Jun,Wed,Afternoon,low,Bakery,Scone,Oatmeal Scone,Lower Manhattan
45.00,2,268945,202306,Jun,Wed,Afternoon,High,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
47.10,16,1525523,202306,Jun,Wed,Afternoon,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
15.00,6,676908,202306,Jun,Wed,Afternoon,low,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
7.20,9,668327,202306,Jun,Wed,Afternoon,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
22.50,6,856594,202306,Jun,Wed,Afternoon,Med,Bakery,Scone,Jumbo Savory Scone,Astoria
18.00,1,130173,202306,Jun,Wed,Afternoon,low,Coffee beans,Organic Beans,Brazilian - Organic,Hell's Kitchen
13.33,1,130184,202306,Jun,Wed,Afternoon,low,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Hell's Kitchen
39.50,2,269017,202306,Jun,Wed,Afternoon,Med,Coffee beans,Premium Beans,Jamacian Coffee River,Astoria
33.00,15,1117654,202306,Jun,Wed,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
18.00,6,554121,202306,Jun,Wed,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
66.50,19,1835527,202306,Jun,Wed,Afternoon,Very High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
10.50,3,424046,202306,Jun,Wed,Afternoon,low,Bakery,Pastry,Croissant,Astoria
35.00,10,987369,202306,Jun,Wed,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
7.00,2,277193,202306,Jun,Wed,Afternoon,low,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
17.50,5,701629,202306,Jun,Wed,Afternoon,low,Bakery,Pastry,Croissant,Lower Manhattan
18.75,5,693467,202306,Jun,Wed,Afternoon,low,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
12.50,5,423911,202306,Jun,Wed,Afternoon,low,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
7.35,3,424207,202306,Jun,Wed,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
25.00,10,856351,202306,Jun,Wed,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
42.50,10,1142529,202306,Jun,Wed,Afternoon,High,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
14.00,1,130231,202306,Jun,Wed,Afternoon,low,Branded,Housewares,I Need My Bean! Latte cup,Lower Manhattan
42.00,2,269132,202306,Jun,Wed,Afternoon,High,Coffee beans,Gourmet Beans,Ethiopia,Astoria
56.00,2,269134,202306,Jun,Wed,Afternoon,High,Branded,Clothing,I Need My Bean! T-shirt,Astoria
27.00,9,848489,202306,Jun,Wed,Afternoon,Med,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
14.75,1,130242,202306,Jun,Wed,Afternoon,low,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
14.25,3,424207,202306,Jun,Wed,Afternoon,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
1.60,2,269150,202306,Jun,Wed,Afternoon,low,Flavours,Regular syrup,Carmel syrup,Astoria
46.00,2,269152,202306,Jun,Wed,Afternoon,High,Branded,Housewares,I Need My Bean! Latte cup,Astoria
15.00,4,554519,202306,Jun,Wed,Afternoon,low,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
8.95,1,130253,202306,Jun,Wed,Afternoon,low,Loose Tea,Chai tea,Traditional Blend Chai,Hell's Kitchen
10.00,4,407657,202306,Jun,Wed,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
18.00,6,416350,202306,Jun,Wed,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
30.00,12,1127313,202306,Jun,Wed,Evening,Med,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
26.85,3,399531,202306,Jun,Wed,Evening,Med,Loose Tea,Herbal tea,Lemon Grass,Hell's Kitchen
36.00,12,980503,202306,Jun,Wed,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
18.00,1,130267,202306,Jun,Wed,Evening,low,Coffee beans,Organic Beans,Brazilian - Organic,Hell's Kitchen
26.25,7,571969,202306,Jun,Wed,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
11.00,5,546765,202306,Jun,Wed,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
15.00,4,555032,202306,Jun,Wed,Evening,low,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
7.50,3,277481,202306,Jun,Wed,Evening,low,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
13.20,6,529947,202306,Jun,Wed,Evening,low,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
34.50,13,1388375,202306,Jun,Wed,Evening,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
23.75,5,416314,202306,Jun,Wed,Evening,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
18.00,4,269224,202306,Jun,Wed,Evening,low,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
17.00,4,277395,202306,Jun,Wed,Evening,low,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
4.80,6,399677,202306,Jun,Wed,Evening,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
18.00,4,546799,202306,Jun,Wed,Evening,low,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
10.00,4,390946,202306,Jun,Wed,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
6.50,2,269211,202306,Jun,Wed,Evening,low,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
24.00,2,260637,202306,Jun,Wed,Evening,Med,Branded,Housewares,I Need My Bean! Diner mug,Lower Manhattan
7.50,2,277414,202306,Jun,Wed,Evening,low,Bakery,Pastry,Almond Croissant,Lower Manhattan
9.00,3,277517,202306,Jun,Wed,Evening,low,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
11.25,3,416492,202306,Jun,Wed,Evening,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
19.50,6,841712,202306,Jun,Wed,Evening,low,Bakery,Scone,Ginger Scone,Hell's Kitchen
18.00,6,718859,202306,Jun,Wed,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
28.00,8,980141,202306,Jun,Wed,Evening,Med,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
8.50,2,269287,202306,Jun,Wed,Evening,low,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
0.80,1,130313,202306,Jun,Wed,Evening,low,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
14.00,4,530032,202306,Jun,Wed,Evening,low,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
10.50,3,277437,202306,Jun,Wed,Evening,low,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
2.50,1,130327,202306,Jun,Wed,Evening,low,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
15.00,5,424635,202306,Jun,Wed,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
15.00,6,399653,202306,Jun,Wed,Evening,low,Tea,Brewed Black tea,Earl Grey Rg,Lower Manhattan
3.25,1,130337,202306,Jun,Wed,Evening,low,Bakery,Scone,Cranberry Scone,Lower Manhattan
15.00,5,416494,202306,Jun,Wed,Evening,low,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
15.00,4,546979,202306,Jun,Wed,Evening,low,Bakery,Scone,Jumbo Savory Scone,Astoria
21.00,7,816592,202306,Jun,Wed,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
21.00,1,130350,202306,Jun,Wed,Evening,Med,Coffee beans,Gourmet Beans,Ethiopia,Hell's Kitchen
3.75,1,130351,202306,Jun,Wed,Evening,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Lower Manhattan
54.00,12,1135639,202306,Jun,Wed,Evening,High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
21.00,7,563724,202306,Jun,Wed,Evening,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
12.75,5,407832,202306,Jun,Wed,Evening,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
18.75,5,710812,202306,Jun,Wed,Evening,low,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
15.00,6,719235,202306,Jun,Wed,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
14.70,6,416528,202306,Jun,Wed,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
17.90,2,269397,202306,Jun,Wed,Evening,low,Loose Tea,Black tea,English Breakfast,Astoria
12.00,4,269374,202306,Jun,Wed,Evening,low,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
21.00,6,865892,202306,Jun,Wed,Evening,Med,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
6.40,8,538915,202306,Jun,Wed,Evening,low,Flavours,Regular syrup,Chocolate syrup,Astoria
29.50,2,269433,202306,Jun,Wed,Evening,Med,Coffee beans,Espresso Beans,Espresso Roast,Astoria
52.50,14,1414322,202306,Jun,Wed,Evening,High,Coffee,Barista Espresso,Cappuccino,Astoria
3.20,4,269464,202306,Jun,Wed,Evening,low,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
56.00,2,269466,202306,Jun,Wed,Evening,High,Branded,Clothing,I Need My Bean! T-shirt,Astoria
10.95,1,130411,202306,Jun,Wed,Evening,low,Loose Tea,Chai tea,Spicy Eye Opener Chai,Hell's Kitchen
17.00,4,571983,202306,Jun,Wed,Evening,low,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
12.00,4,260877,202306,Jun,Wed,,low,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
3.10,1,130435,202306,Jun,Wed,,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
13.33,1,130436,202306,Jun,Wed,,low,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Hell's Kitchen
3.75,1,130437,202306,Jun,Wed,,low,Coffee,Barista Espresso,Latte,Hell's Kitchen
7.50,3,269539,202306,Jun,Wed,,low,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
9.50,1,130439,202306,Jun,Wed,,low,Loose Tea,Chai tea,Morning Sunrise Chai,Hell's Kitchen
17.00,4,399968,202306,Jun,Wed,,low,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
11.25,3,269525,202306,Jun,Wed,,low,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
7.00,2,260888,202306,Jun,Wed,,low,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
22.50,1,130444,202306,Jun,Wed,,Med,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
10.00,4,399983,202306,Jun,Wed,,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
7.60,1,130449,202306,Jun,Wed,,low,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Hell's Kitchen
8.95,1,130455,202306,Jun,Thu,Morning,low,Loose Tea,Black tea,Earl Grey,Lower Manhattan
12.00,15,1334043,202306,Jun,Thu,Morning,low,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
28.00,1,130513,202306,Jun,Thu,Morning,Med,Branded,Clothing,I Need My Bean! T-shirt,Hell's Kitchen
55.00,22,2087389,202306,Jun,Thu,Morning,High,Tea,Brewed Black tea,English Breakfast Rg,Astoria
77.00,22,1924316,202306,Jun,Thu,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
7.20,9,785168,202306,Jun,Thu,Morning,low,Flavours,Regular syrup,Hazelnut syrup,Astoria
9.60,12,1177576,202306,Jun,Thu,Morning,low,Flavours,Regular syrup,Chocolate syrup,Astoria
22.50,1,130574,202306,Jun,Thu,Morning,Med,Coffee beans,Organic Beans,Organic Decaf Blend,Astoria
22.50,1,130588,202306,Jun,Thu,Morning,Med,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
12.00,1,130610,202306,Jun,Thu,Morning,low,Branded,Housewares,I Need My Bean! Diner mug,Hell's Kitchen
